Owned_Car,Owned_Realty,Total_Children,Total_Income,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status,Applicant_Gender_Encoded,Income_Type_Encoded,Education_Type_Encoded,Family_Status_Encoded,Housing_Type_Encoded
0,1,0,360000,1,0,0,0,2,35,12,0,34,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,35,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,35,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,43,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,48,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,51,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,41,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,51,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,54,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,51,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,43,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,47,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,47,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,51,1,1,0,4,1,1
0,1,0,360000,1,0,0,0,2,35,12,0,34,1,1,0,4,1,1
1,1,0,225000,1,0,0,0,2,24,2,0,5,1,1,4,4,0,1
1,1,0,225000,1,0,0,0,2,24,2,0,8,1,1,4,4,0,1
1,1,0,157500,1,0,0,1,1,25,3,0,6,1,1,0,4,3,1
0,1,0,67500,1,0,0,1,2,43,5,0,12,1,0,4,4,1,1
0,1,0,67500,1,0,0,1,2,43,5,0,42,1,0,4,4,1,1
0,1,0,67500,1,0,0,1,2,43,5,0,12,1,0,4,4,1,1
0,0,0,135000,1,0,1,0,2,33,5,2,9,1,0,4,1,1,1
0,0,0,135000,1,0,1,0,2,33,5,0,4,1,0,4,1,1,1
0,0,0,135000,1,0,1,0,2,33,5,0,4,1,0,4,1,1,1
0,0,0,135000,1,0,1,0,2,33,5,0,18,1,0,4,1,1,1
0,1,0,108000,1,0,0,0,2,23,4,0,10,1,0,4,4,1,1
0,1,0,108000,1,0,0,0,2,23,4,0,11,1,0,4,4,1,1
0,1,2,112500,1,0,0,0,4,35,3,0,2,1,0,0,4,1,1
0,1,2,112500,1,0,0,0,4,35,3,0,11,1,0,0,4,1,1
0,1,2,112500,1,0,0,0,4,35,3,0,7,1,0,0,4,1,1
0,1,2,112500,1,0,0,0,4,35,3,0,8,1,0,0,4,1,1
0,1,2,112500,1,0,0,0,4,35,3,0,1,1,0,0,4,1,1
0,1,2,112500,1,0,0,0,4,35,3,0,11,1,0,0,4,1,1
0,1,2,112500,1,0,0,0,4,35,3,0,11,1,0,0,4,1,1
0,1,2,112500,1,0,0,0,4,35,3,0,2,1,0,0,4,1,1
0,1,2,112500,1,0,0,0,4,35,3,0,3,1,0,0,4,1,1
0,1,2,112500,1,0,0,0,4,35,3,0,6,1,0,0,4,1,1
1,1,0,225000,1,0,0,0,2,54,16,0,3,1,1,4,1,1,1
0,0,2,112500,1,0,0,0,4,44,3,0,4,1,0,4,4,1,1
0,0,2,112500,1,0,0,0,4,44,3,2,4,1,0,4,4,1,1
0,1,0,450000,1,0,0,0,2,48,10,0,8,1,0,4,1,0,1
0,1,0,450000,1,0,0,0,2,48,10,0,43,1,0,4,1,0,1
0,1,0,450000,1,0,0,0,2,48,10,0,8,1,0,4,1,0,1
0,1,0,450000,1,0,0,0,2,48,10,0,30,1,0,4,1,0,1
1,0,0,135000,1,0,1,1,2,48,6,0,5,1,1,0,1,1,1
0,1,0,180000,1,0,0,0,2,51,2,0,16,1,0,0,4,1,1
0,1,0,180000,1,0,0,0,2,51,2,0,16,1,0,0,4,1,1
0,1,0,180000,1,0,0,0,2,51,2,1,55,1,0,0,4,1,1
0,1,0,171000,1,0,0,0,2,53,5,0,27,1,1,4,4,1,1
0,1,0,171000,1,0,0,0,2,53,5,0,31,1,1,4,4,1,1
0,1,0,171000,1,0,0,0,2,53,5,0,15,1,1,4,4,1,1
0,1,0,171000,1,0,0,0,2,53,5,0,27,1,1,4,4,1,1
0,1,0,202500,1,0,0,0,2,41,6,0,30,1,1,4,1,1,1
0,1,0,202500,1,0,0,0,2,41,6,0,29,1,1,4,1,1,1
0,1,0,202500,1,0,0,0,2,41,6,3,50,1,1,4,1,1,1
0,1,0,202500,1,0,0,0,2,41,6,0,8,1,1,4,1,1,1
0,1,0,202500,1,0,0,0,2,41,6,0,26,1,1,4,1,1,1
0,1,0,202500,1,0,0,0,2,41,6,0,8,1,1,4,1,1,1
0,1,0,180000,1,1,1,0,2,44,18,0,36,1,0,0,4,1,1
1,1,1,135000,1,0,0,0,3,34,2,1,5,1,1,0,4,1,1
1,1,1,135000,1,0,0,0,3,34,2,0,9,1,1,0,4,1,1
1,1,1,157500,1,0,0,0,3,38,9,4,36,1,1,4,4,1,1
1,1,1,157500,1,0,0,0,3,38,9,0,5,1,1,4,4,1,1
1,1,1,157500,1,0,0,0,3,38,9,0,27,1,1,4,4,1,1
1,1,1,157500,1,0,0,0,3,38,9,1,40,1,1,4,4,1,1
1,1,1,157500,1,0,0,0,3,38,9,0,41,1,1,4,4,1,1
1,1,1,157500,1,0,0,0,3,38,9,0,58,1,1,4,4,1,1
1,1,1,157500,1,0,0,0,3,38,9,0,41,1,1,4,4,1,1
1,1,1,157500,1,0,0,0,3,38,9,0,34,1,1,4,4,1,1
1,1,1,157500,1,0,0,0,3,38,9,1,45,1,1,4,4,1,1
0,1,0,270000,1,0,0,0,2,34,9,0,13,1,1,4,4,0,1
0,1,0,270000,1,0,0,0,2,34,9,0,14,1,1,4,4,0,1
0,1,3,135000,1,0,0,0,5,42,5,0,26,1,0,4,4,1,1
0,1,3,135000,1,0,0,0,5,42,5,0,12,1,0,4,4,1,1
0,1,3,135000,1,0,0,0,5,42,5,0,24,1,0,4,4,1,1
0,1,3,135000,1,0,0,0,5,42,5,0,11,1,0,4,4,1,1
1,1,0,234000,1,0,0,0,2,52,7,0,17,1,0,4,4,1,1
1,1,0,234000,1,0,0,0,2,52,7,0,16,1,0,4,4,1,1
0,0,0,121500,1,0,0,0,1,28,4,0,1,1,1,4,4,3,1
1,1,0,270000,1,1,0,0,1,53,11,0,48,1,1,4,3,2,1
1,1,0,270000,1,1,0,0,1,53,11,0,27,1,1,4,3,2,1
1,1,0,270000,1,1,0,0,1,53,11,0,52,1,1,4,3,2,1
1,1,0,270000,1,1,0,0,1,53,11,0,40,1,1,4,3,2,1
1,1,0,270000,1,1,0,0,1,53,11,0,15,1,1,4,3,2,1
1,1,0,270000,1,1,0,0,1,53,11,0,23,1,1,4,3,2,1
1,1,0,270000,1,1,0,0,1,53,11,0,28,1,1,4,3,2,1
1,1,0,270000,1,1,0,0,1,53,11,0,27,1,1,4,3,2,1
1,1,0,270000,1,1,0,0,1,53,11,0,52,1,1,4,3,2,1
1,1,0,270000,1,1,0,0,1,53,11,0,34,1,1,4,3,2,1
1,1,0,270000,1,1,0,0,1,53,11,0,34,1,1,4,3,2,1
1,1,0,270000,1,1,0,0,1,53,11,0,47,1,1,4,3,2,1
0,0,0,67500,1,0,0,0,2,28,6,0,35,1,0,4,4,1,1
0,0,0,67500,1,0,0,0,2,28,6,0,11,1,0,4,4,1,1
0,0,0,67500,1,0,0,0,2,28,6,0,13,1,0,4,4,1,1
0,0,0,67500,1,0,0,0,2,28,6,0,27,1,0,4,4,1,1
0,0,0,67500,1,0,0,0,2,28,6,0,16,1,0,4,4,1,1
0,0,0,67500,1,0,0,0,2,28,6,0,9,1,0,4,4,1,1
0,0,0,67500,1,0,0,0,2,28,6,0,46,1,0,4,4,1,1
0,0,0,67500,1,0,0,0,2,28,6,0,16,1,0,4,4,1,1
0,1,0,126000,1,0,0,0,2,54,3,0,13,1,1,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,59,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,11,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,4,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,31,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,1,9,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,10,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,5,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,4,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,7,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,8,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,10,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,14,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,17,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,4,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,25,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,28,1,0,4,4,1,1
1,1,0,112500,1,0,0,0,2,48,5,0,11,1,0,4,4,1,1
0,1,0,225000,1,0,0,0,1,48,1,0,45,1,0,4,4,4,1
0,1,0,225000,1,0,0,0,1,48,1,0,45,1,0,4,4,4,1
0,1,0,225000,1,0,0,0,1,48,1,0,45,1,0,4,4,4,1
0,1,0,225000,1,0,0,0,1,48,1,0,46,1,0,4,4,4,1
0,1,0,225000,1,0,0,0,1,48,1,0,23,1,0,4,4,4,1
0,1,0,225000,1,0,0,0,1,48,1,0,46,1,0,4,4,4,1
0,1,0,103500,1,0,0,0,1,55,3,0,9,1,1,4,4,3,1
0,1,0,103500,1,0,0,0,1,55,3,0,16,1,1,4,4,3,1
1,1,3,180000,1,0,1,0,5,32,2,0,35,1,0,0,4,1,1
1,1,3,180000,1,0,1,0,5,32,2,0,15,1,0,0,4,1,1
1,1,3,180000,1,0,1,0,5,32,2,0,35,1,0,0,4,1,1
1,1,3,180000,1,0,1,0,5,32,2,0,33,1,0,0,4,1,1
1,1,3,180000,1,0,1,0,5,32,2,0,8,1,0,0,4,1,1
1,1,3,180000,1,0,1,0,5,32,2,0,35,1,0,0,4,1,1
1,1,3,180000,1,0,1,0,5,32,2,0,4,1,0,0,4,1,1
1,1,3,180000,1,0,1,0,5,32,2,0,10,1,0,0,4,1,1
1,1,3,180000,1,0,1,0,5,32,2,0,41,1,0,0,4,1,1
0,1,0,193500,1,1,1,1,1,53,7,0,51,1,0,4,4,2,1
0,1,0,193500,1,1,1,1,1,53,7,0,52,1,0,4,4,2,1
0,1,0,193500,1,1,1,1,1,53,7,0,41,1,0,4,4,2,1
0,1,0,193500,1,1,1,1,1,53,7,0,51,1,0,4,4,2,1
0,0,2,81000,1,0,0,0,3,43,7,0,28,1,0,4,3,3,1
0,0,2,81000,1,0,0,0,3,43,7,0,12,1,0,4,3,3,1
0,0,2,81000,1,0,0,0,3,43,7,0,12,1,0,4,3,3,1
1,0,1,252000,1,0,0,0,3,47,15,1,5,1,1,4,4,1,1
1,0,1,252000,1,0,0,0,3,47,15,0,23,1,1,4,4,1,1
0,1,0,112500,1,0,0,0,2,38,2,2,8,1,0,4,4,1,1
0,1,0,112500,1,0,0,0,2,38,2,0,16,1,0,4,4,1,1
0,1,0,112500,1,0,0,0,2,38,2,0,49,1,0,4,4,1,1
0,1,0,112500,1,0,0,0,2,38,2,0,2,1,0,4,4,1,1
0,1,0,112500,1,0,0,0,2,38,2,0,14,1,0,4,4,1,1
0,1,0,112500,1,0,0,0,2,38,2,0,9,1,0,4,4,1,1
0,1,0,112500,1,0,0,0,2,38,2,0,16,1,0,4,4,1,1
0,1,0,112500,1,0,0,0,2,38,2,0,10,1,0,4,4,1,1
0,1,0,112500,1,0,0,0,2,38,2,0,37,1,0,4,4,1,1
0,1,0,81000,1,1,1,0,1,51,2,0,11,1,0,4,4,2,1
0,1,0,292500,1,0,1,0,2,47,10,0,18,1,0,4,4,1,1
0,1,0,292500,1,0,1,0,2,47,10,0,20,1,0,4,4,1,1
0,1,1,135000,1,0,1,0,3,43,24,0,27,1,0,4,4,1,1
0,1,0,90000,1,0,0,0,2,33,14,15,1,0,0,4,3,3,4
0,1,2,67500,1,0,1,0,4,34,15,1,26,1,0,4,4,1,1
0,1,0,157500,1,0,0,0,1,25,2,0,7,1,1,4,4,3,5
0,1,0,157500,1,0,0,0,1,25,2,0,7,1,1,4,4,3,5
0,1,0,157500,1,0,0,0,1,25,2,0,7,1,1,4,4,3,5
1,1,2,675000,1,0,0,0,4,37,9,3,40,1,1,0,1,1,1
1,1,2,675000,1,0,0,0,4,37,9,0,33,1,1,0,1,1,1
1,1,2,675000,1,0,0,0,4,37,9,2,37,1,1,0,1,1,1
1,1,2,675000,1,0,0,0,4,37,9,0,14,1,1,0,1,1,1
1,1,2,675000,1,0,0,0,4,37,9,0,33,1,1,0,1,1,1
1,1,2,675000,1,0,0,0,4,37,9,2,41,1,1,0,1,1,1
1,1,2,675000,1,0,0,0,4,37,9,0,13,1,1,0,1,1,1
1,1,2,675000,1,0,0,0,4,37,9,0,18,1,1,0,1,1,1
1,1,2,675000,1,0,0,0,4,37,9,1,32,1,1,0,1,1,1
1,1,2,675000,1,0,0,0,4,37,9,2,28,1,1,0,1,1,1
1,1,2,675000,1,0,0,0,4,37,9,2,33,1,1,0,1,1,1
0,1,0,202500,1,0,0,0,2,55,6,0,22,1,0,2,4,1,1
0,1,0,202500,1,0,0,0,2,55,6,0,7,1,0,2,4,1,1
0,1,0,202500,1,0,0,0,2,55,6,0,4,1,0,2,4,1,1
0,1,0,202500,1,0,0,0,2,55,6,0,15,1,0,2,4,1,1
0,1,0,135000,1,0,0,0,2,55,3,0,16,1,0,4,4,1,1
0,1,1,135000,1,0,0,0,2,28,2,0,14,1,0,4,2,2,1
0,1,1,135000,1,0,0,0,2,28,2,0,4,1,0,4,2,2,1
0,1,1,135000,1,0,0,0,2,28,2,0,48,1,0,4,2,2,1
0,1,1,135000,1,0,0,0,2,28,2,0,4,1,0,4,2,2,1
0,1,1,135000,1,0,0,0,2,28,2,0,11,1,0,4,2,2,1
0,1,1,135000,1,0,0,0,2,28,2,0,49,1,0,4,2,2,1
1,1,0,202500,1,0,0,1,2,47,3,2,22,1,1,4,1,1,1
1,1,2,135000,1,0,0,1,4,32,9,0,8,1,1,4,1,1,1
1,1,2,135000,1,0,0,1,4,32,9,0,25,1,1,4,1,1,1
1,1,2,135000,1,0,0,1,4,32,9,0,34,1,1,4,1,1,1
1,1,2,135000,1,0,0,1,4,32,9,0,49,1,1,4,1,1,1
1,1,2,135000,1,0,0,1,4,32,9,0,34,1,1,4,1,1,1
1,1,2,135000,1,0,0,1,4,32,9,0,43,1,1,4,1,1,1
1,1,2,135000,1,0,0,1,4,32,9,0,34,1,1,4,1,1,1
1,1,2,135000,1,0,0,1,4,32,9,0,8,1,1,4,1,1,1
1,0,1,315000,1,0,0,1,3,37,10,0,46,1,1,2,4,1,1
1,0,1,315000,1,0,0,1,3,37,10,0,27,1,1,2,4,1,1
1,0,1,315000,1,0,0,1,3,37,10,0,38,1,1,2,4,1,1
1,0,1,315000,1,0,0,1,3,37,10,1,37,1,1,2,4,1,1
1,0,1,315000,1,0,0,1,3,37,10,0,14,1,1,2,4,1,1
1,1,2,225000,1,0,0,0,4,41,13,0,45,1,0,2,1,1,1
1,1,2,225000,1,0,0,0,4,41,13,0,33,1,0,2,1,1,1
1,1,2,225000,1,0,0,0,4,41,13,0,53,1,0,2,1,1,1
1,1,2,225000,1,0,0,0,4,41,13,0,43,1,0,2,1,1,1
1,1,2,225000,1,0,0,0,4,41,13,0,9,1,0,2,1,1,1
1,1,2,225000,1,0,0,0,4,41,13,0,43,1,0,2,1,1,1
1,1,2,225000,1,0,0,0,4,41,13,0,24,1,0,2,1,1,1
1,1,2,225000,1,0,0,0,4,41,13,0,24,1,0,2,1,1,1
0,1,0,123750,1,0,0,0,2,46,2,0,18,1,0,4,4,1,1
0,1,0,123750,1,0,0,0,2,46,2,0,53,1,0,4,4,1,1
0,1,0,123750,1,0,0,0,2,46,2,0,25,1,0,4,4,1,1
0,1,0,123750,1,0,0,0,2,46,2,0,43,1,0,4,4,1,1
0,1,0,123750,1,0,0,0,2,46,2,0,18,1,0,4,4,1,1
0,1,0,123750,1,0,0,0,2,46,2,0,41,1,0,4,4,1,1
0,1,0,123750,1,0,0,0,2,46,2,0,25,1,0,4,4,1,1
0,1,0,123750,1,0,0,0,2,46,2,0,37,1,0,4,4,1,1
0,1,0,123750,1,0,0,0,2,46,2,0,43,1,0,4,4,1,1
0,1,1,337500,1,0,0,0,2,29,5,0,4,1,0,2,1,2,1
0,1,1,337500,1,0,0,0,2,29,5,0,6,1,0,2,1,2,1
0,1,1,337500,1,0,0,0,2,29,5,0,11,1,0,2,1,2,1
0,1,1,337500,1,0,0,0,2,29,5,0,12,1,0,2,1,2,1
0,1,1,337500,1,0,0,0,2,29,5,0,12,1,0,2,1,2,1
0,1,0,180000,1,0,0,1,2,39,7,0,7,1,0,0,4,1,1
1,1,0,360000,1,1,0,0,2,35,9,0,7,1,0,0,4,1,1
1,1,0,360000,1,1,0,0,2,35,9,0,7,1,0,0,4,1,1
1,1,0,360000,1,1,0,0,2,35,9,0,26,1,0,0,4,1,1
0,1,0,162000,1,0,0,0,1,56,7,3,15,1,0,4,4,3,1
0,1,0,207000,1,0,0,0,1,56,2,0,60,1,0,4,4,4,1
1,0,0,225000,1,0,1,0,2,41,11,0,8,1,1,4,4,1,1
0,0,0,90000,1,1,1,0,2,49,24,1,39,1,0,4,4,1,1
0,0,0,202500,1,1,0,0,2,35,10,0,19,1,1,4,1,1,1
1,0,0,247500,1,0,0,0,2,41,6,0,61,1,0,0,1,1,1
1,0,0,247500,1,0,0,0,2,41,6,0,19,1,0,0,1,1,1
0,0,0,157500,1,1,1,0,2,51,12,0,4,1,0,0,1,0,1
0,0,0,180000,1,1,0,0,2,35,5,0,22,1,0,0,4,1,1
0,1,3,157500,1,0,0,0,5,32,10,0,4,1,0,4,4,0,1
1,1,0,360000,1,0,0,0,2,56,15,0,8,1,0,0,4,1,1
0,0,1,202500,1,0,1,0,3,54,33,0,31,1,0,4,4,1,1
1,1,0,225000,1,0,1,0,2,37,9,0,12,1,0,0,4,1,1
0,1,0,315000,1,0,0,0,2,52,9,0,26,1,0,0,4,1,1
0,0,0,202500,1,0,0,0,1,49,10,0,18,1,1,4,4,3,2
1,1,0,130500,1,0,0,0,2,54,32,0,52,1,1,4,4,1,1
1,1,0,157500,1,0,0,0,2,47,3,5,28,1,1,0,4,1,1
1,1,0,157500,1,0,1,0,2,48,2,0,38,1,1,0,4,1,1
1,1,0,202500,1,0,0,0,2,28,7,0,37,1,1,4,4,1,1
0,1,2,135000,1,0,1,1,4,37,2,0,27,1,0,0,4,0,1
0,1,1,108000,1,0,0,0,3,44,13,0,4,1,0,4,4,1,1
1,1,0,193500,1,0,1,0,2,49,14,0,40,1,1,2,1,1,1
1,1,0,252000,1,1,0,0,2,36,18,0,5,1,0,2,4,1,1
0,0,0,112500,1,1,1,0,2,37,7,0,2,1,0,0,4,1,1
0,1,0,202500,1,0,0,0,2,33,9,0,20,1,0,4,4,1,1
0,1,1,135000,1,0,0,0,3,43,23,0,25,1,0,0,4,1,1
1,1,0,225000,1,0,0,0,2,53,9,0,14,1,1,4,4,1,1
0,1,0,94500,1,0,0,0,2,50,2,0,19,1,0,4,4,1,1
0,1,1,103500,1,1,1,0,3,35,4,0,24,1,0,4,4,1,1
1,1,0,90000,1,0,0,0,2,52,5,0,8,1,1,0,4,1,1
1,1,0,90000,1,0,0,0,2,52,5,1,7,1,1,0,4,1,1
0,1,0,126000,1,1,1,0,2,60,7,0,41,1,0,4,4,1,1
0,1,0,126000,1,1,1,0,2,60,7,0,11,1,0,4,4,1,1
0,1,0,180000,1,0,1,0,2,54,13,0,36,1,1,4,4,1,1
0,1,0,180000,1,0,1,0,2,54,13,0,4,1,1,4,4,1,1
0,1,0,180000,1,0,1,0,2,54,13,0,36,1,1,4,4,1,1
0,1,0,180000,1,0,1,0,2,54,13,0,11,1,1,4,4,1,1
0,1,0,180000,1,0,1,0,2,54,13,0,3,1,1,4,4,1,1
0,1,0,180000,1,0,1,0,2,54,13,0,36,1,1,4,4,1,1
0,1,0,180000,1,0,1,0,2,54,13,0,59,1,1,4,4,1,1
0,1,2,90000,1,0,1,0,4,29,1,1,12,1,0,4,4,1,1
0,1,2,90000,1,0,1,0,4,29,1,3,30,1,0,4,4,1,1
1,1,0,135000,1,0,0,0,2,42,1,0,6,1,1,0,4,1,1
0,1,0,157500,1,1,0,0,2,39,12,0,11,1,1,4,1,1,1
0,1,0,157500,1,1,0,0,2,39,12,0,33,1,1,4,1,1,1
0,1,0,157500,1,1,0,0,2,39,12,0,30,1,1,4,1,1,1
0,1,0,157500,1,1,0,0,2,39,12,0,43,1,1,4,1,1,1
0,1,0,157500,1,1,0,0,2,39,12,0,28,1,1,4,1,1,1
0,1,0,157500,1,1,0,0,2,39,12,0,46,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,4,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,34,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,26,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,8,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,45,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,35,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,47,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,2,24,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,16,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,16,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,8,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,26,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,35,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,44,1,1,4,1,1,1
1,1,2,225000,1,0,0,0,4,37,3,0,35,1,1,4,1,1,1
0,0,0,112500,1,0,0,0,1,29,2,0,6,1,0,4,4,3,1
1,1,0,116654,1,1,1,0,2,26,5,0,39,1,1,0,4,1,1
1,1,0,116654,1,1,1,0,2,26,5,0,7,1,1,0,4,1,1
1,1,0,116654,1,1,1,0,2,26,5,0,16,1,1,0,4,1,1
0,1,0,112500,1,0,0,0,2,49,8,0,41,1,1,0,4,1,1
1,1,1,247500,1,0,0,0,3,39,1,0,3,1,0,4,2,1,1
1,1,1,247500,1,0,0,0,3,39,1,0,3,1,0,4,2,1,1
1,1,1,247500,1,0,0,0,3,39,1,0,3,1,0,4,2,1,1
1,1,2,157500,1,0,0,0,4,43,1,0,9,1,1,4,4,1,1
1,1,2,157500,1,0,0,0,4,43,1,0,18,1,1,4,4,1,1
1,1,2,157500,1,0,0,0,4,43,1,0,7,1,1,4,4,1,1
1,1,2,180000,1,0,1,0,4,46,6,0,15,1,1,2,4,1,5
1,1,2,180000,1,0,1,0,4,46,6,0,1,1,1,2,4,1,5
0,1,0,157500,1,0,0,0,2,43,7,0,28,1,0,4,4,1,1
0,1,0,157500,1,0,0,0,2,43,7,0,10,1,0,4,4,1,1
0,0,0,225000,1,0,0,0,2,42,24,0,57,1,0,2,4,1,1
0,0,0,225000,1,0,0,0,2,42,24,0,3,1,0,2,4,1,1
0,0,0,225000,1,0,0,0,2,42,24,0,57,1,0,2,4,1,1
0,1,0,135000,1,0,0,0,2,43,1,1,4,1,0,4,4,1,1
0,0,0,225000,1,0,0,0,1,33,4,0,16,1,0,4,4,2,1
0,0,0,225000,1,0,0,0,1,33,4,0,39,1,0,4,4,2,1
0,0,0,225000,1,0,0,0,1,33,4,0,47,1,0,4,4,2,1
0,0,0,225000,1,0,0,0,1,33,4,0,20,1,0,4,4,2,1
0,1,0,81000,1,1,0,0,2,53,1,0,21,1,0,4,4,1,1
1,1,0,270000,1,0,0,0,2,30,2,0,3,1,1,4,1,1,1
1,1,0,270000,1,0,0,0,2,30,2,0,39,1,1,4,1,1,1
1,1,0,270000,1,0,0,0,2,30,2,0,8,1,1,4,1,1,1
1,1,0,270000,1,0,0,0,2,30,2,0,15,1,1,4,1,1,1
1,1,0,270000,1,0,0,0,2,30,2,0,39,1,1,4,1,1,1
1,1,0,270000,1,0,0,0,2,30,2,0,14,1,1,4,1,1,1
1,1,0,270000,1,0,0,0,2,30,2,0,3,1,1,4,1,1,1
1,1,0,270000,1,0,0,0,2,30,2,0,8,1,1,4,1,1,1
1,1,0,270000,1,0,0,1,1,40,4,0,11,1,0,0,1,3,1
1,1,0,270000,1,0,0,1,1,40,4,0,26,1,0,0,1,3,1
1,1,0,270000,1,0,0,1,1,40,4,0,11,1,0,0,1,3,1
1,1,2,360000,1,0,1,0,4,37,3,0,24,1,1,4,4,1,1
1,1,2,360000,1,0,1,0,4,37,3,0,51,1,1,4,4,1,1
1,1,2,360000,1,0,1,0,4,37,3,0,8,1,1,4,4,1,1
1,1,2,360000,1,0,1,0,4,37,3,0,24,1,1,4,4,1,1
1,1,2,360000,1,0,1,0,4,37,3,0,24,1,1,4,4,1,1
1,1,2,360000,1,0,1,0,4,37,3,0,15,1,1,4,4,1,1
1,1,2,360000,1,0,1,0,4,37,3,0,15,1,1,4,4,1,1
0,1,2,157500,1,0,1,0,4,38,5,0,27,1,0,4,4,1,1
0,1,2,157500,1,0,1,0,4,38,5,1,27,1,0,4,4,1,1
0,1,2,157500,1,0,1,0,4,38,5,0,15,1,0,4,4,1,1
0,1,2,157500,1,0,1,0,4,38,5,1,6,1,0,4,4,1,1
0,1,2,157500,1,0,1,0,4,38,5,1,7,1,0,4,4,1,1
0,1,2,157500,1,0,1,0,4,38,5,1,22,1,0,4,4,1,1
0,1,2,157500,1,0,1,0,4,38,5,1,27,1,0,4,4,1,1
1,1,1,252000,1,0,0,0,3,50,1,0,25,1,1,4,1,1,1
1,1,1,252000,1,0,0,0,3,50,1,0,14,1,1,4,1,1,1
1,1,0,135000,1,1,0,0,2,28,3,0,3,1,1,4,1,1,1
0,0,0,135000,1,0,1,0,1,32,2,0,2,1,1,4,1,3,5
0,0,0,135000,1,0,1,0,1,32,2,0,2,1,1,4,1,3,5
0,0,0,135000,1,0,1,0,1,32,2,0,2,1,1,4,1,3,5
0,0,0,135000,1,0,1,0,1,32,2,0,13,1,1,4,1,3,5
0,0,0,90000,1,0,0,0,2,48,4,0,10,1,0,2,4,1,4
0,0,0,90000,1,0,0,0,2,48,4,0,10,1,0,2,4,1,4
0,0,0,90000,1,0,0,0,2,48,4,0,30,1,0,2,4,1,4
0,0,0,90000,1,0,0,0,2,48,4,0,10,1,0,2,4,1,4
0,0,0,90000,1,0,0,0,2,48,4,0,7,1,0,2,4,1,4
0,1,1,315000,1,0,0,1,3,31,7,0,8,1,0,2,4,0,1
0,1,1,315000,1,0,0,1,3,31,7,1,19,1,0,2,4,0,1
0,1,1,315000,1,0,0,1,3,31,7,1,19,1,0,2,4,0,1
0,1,1,315000,1,0,0,1,3,31,7,1,19,1,0,2,4,0,1
0,1,1,315000,1,0,0,1,3,31,7,1,19,1,0,2,4,0,1
0,1,1,315000,1,0,0,1,3,31,7,0,1,1,0,2,4,0,1
